id_actv,nombre_actv,descripcion,fecha_inicio,fecha_fin,id_equipo_soporte,id_empleado,id_estado,id_orden
958,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-08-21,2024-08-22,,576,7,958
959,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-08-22,2024-08-24,,256,6,959
960,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-08-22,2024-08-22,,388,6,960
961,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-08-24,2024-08-24,,417,3,961
962,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-08-25,2024-08-25,,546,2,962
963,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-08-25,2024-08-25,,112,6,963
964,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-08-27,2024-08-29,,170,5,964
965,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-08-28,2024-08-29,,818,1,965
966,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-08-28,2024-08-30,,648,1,966
967,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-08-30,2024-08-31,,911,6,967
968,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-08-31,2024-09-01,,592,5,968
969,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-08-31,2024-08-31,,66,5,969
970,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-09-02,2024-09-04,,323,1,970
971,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-09-03,2024-09-04,,991,5,971
972,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-09-03,2024-09-03,,814,2,972
973,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-09-05,2024-09-06,,622,4,973
974,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-09-06,2024-09-08,2,502,2,974
975,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-09-06,2024-09-06,,933,7,975
976,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-09-08,2024-09-09,13,28,1,976
977,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-09-09,2024-09-09,6,152,2,977
978,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-09-09,2024-09-11,,568,7,978
979,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-09-11,2024-09-13,,968,2,979
980,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-09-12,2024-09-12,,456,2,980
981,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-09-12,2024-09-13,,691,4,981
982,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-09-14,2024-09-14,,197,4,982
983,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-09-15,2024-09-16,,112,1,983
984,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-09-15,2024-09-17,,324,7,984
985,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-09-17,2024-09-17,,181,6,985
986,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-09-18,2024-09-18,,368,1,986
987,Inspeccion de circuitos,Inspeccion de los circuitos electricos y ajuste de conexiones flojas en los tableros de control.,2024-09-18,2024-09-19,,554,3,987
988,Lubricacion de friccion,El empleado limpiara y lubricara los componentes criticos en el area de alta friccion para evitar el desgaste prematuro.,2024-09-20,2024-09-20,,440,2,988
989,Prueba de respaldo,Revision de los sistemas de respaldo de energia con prueba de carga para verificar la capacidad de las baterias de emergencia.,2024-09-21,2024-09-21,,302,4,989
990,Engrase de sistema,Lubricacion de los cojinetes en el sistema de transmision y ajuste de las correas.,2024-09-21,2024-09-23,,504,1,990
991,Verificacion de temperatura,Inspeccion del sistema de refrigeracion y verificacion de la temperatura en los componentes criticos.,2024-09-23,2024-09-24,,145,6,991
992,Ajuste de piezas moviles,El empleado ajustara las piezas moviles del transportador y lubricara los puntos de contacto de los ejes.,2024-09-24,2024-09-25,,879,7,992
993,Limpieza de filtros de aire,El empleado verificara el estado de los filtros de aire y realizara una limpieza en profundidad para asegurar el flujo adecuado.,2024-09-24,2024-09-24,,291,3,993
994,Lubricacion externa,El empleado lubricara las piezas moviles del sistema transportador y verificara la presion en los engranajes.,2024-09-26,2024-09-28,,650,1,994
995,Limpieza de filtros,El empleado realizara una limpieza profunda de los filtros de ventilacion y sustituira los obstruidos.,2024-09-27,2024-09-28,,193,2,995
996,Ajuste de valvulas,Inspeccion y ajuste de las valvulas de presion en el sistema hidraulico para asegurar la correcta operacion.,2024-09-27,2024-09-28,,894,6,996
997,Calibracion de sensores,Verificacion y calibracion de los sensores de seguridad en la linea de produccion.,2024-09-29,2024-09-30,,381,5,997
998,Cambio de correas,Reemplazo de correas y ajuste de los tensores en los sistemas de transmision.,2024-09-30,2024-09-30,,282,3,998
999,Comprobacion de presion,Comprobacion de la presion de los sistemas hidraulicos y ajuste de las valvulas segun los parametros definidos.,2024-09-30,2024-09-30,,436,2,999
1000,Engrase de cojinetes,Sustitucion de las piezas desgastadas en los ejes de transmision y engrase de los cojinetes.,2024-10-02,2024-10-03,,41,5,1000
